order_id,user_id,product_id,quantity,order_date
931,957,59,3,2025-04-20
932,106,64,1,2025-04-25
933,729,15,2,2025-04-01
934,867,93,1,2024-12-15
935,529,19,3,2025-01-18
936,872,16,1,2024-09-10
937,128,45,1,2025-05-30
938,292,12,2,2024-12-27
939,86,27,2,2025-02-08
940,782,37,3,2025-03-09
941,165,24,1,2024-12-23
942,280,22,1,2024-08-12
943,461,96,1,2025-06-01
944,928,66,3,2024-06-19
945,526,35,3,2025-04-23
946,151,73,2,2024-08-24
947,851,85,2,2025-02-17
948,448,75,2,2024-09-30
949,94,28,1,2024-09-05
950,970,75,1,2024-10-22
951,933,1,2,2025-01-27
952,228,68,1,2024-12-11
953,837,99,2,2025-05-16
954,462,74,3,2024-12-29
955,906,24,2,2025-06-03
956,358,54,3,2024-09-09
957,953,10,1,2025-02-20
958,28,32,2,2024-07-22
959,425,99,1,2024-08-16
960,55,64,3,2025-04-13
961,406,87,3,2025-01-06
962,515,13,3,2025-02-07
963,383,43,1,2024-07-14
964,242,4,1,2025-03-30
965,396,37,1,2024-11-16
966,84,88,1,2025-04-08
967,384,88,3,2024-12-07
968,230,16,3,2025-06-11
969,29,51,2,2025-01-21
970,327,48,2,2025-05-12
971,954,76,1,2024-10-25
972,102,14,3,2024-08-05
973,860,42,3,2025-03-28
974,732,20,3,2024-10-18
975,666,4,2,2024-11-04
976,344,11,2,2024-09-28
977,811,59,3,2025-02-22
978,150,91,3,2024-06-26
979,141,85,3,2024-07-10
980,40,62,2,2025-03-31
981,294,59,3,2024-09-13
982,940,81,3,2024-08-24
983,850,35,1,2024-08-07
984,484,77,1,2025-01-25
985,713,85,2,2024-08-10
986,852,1,3,2024-09-19
987,143,43,3,2025-01-05
988,778,6,1,2025-06-05
989,723,84,2,2025-03-18
990,481,80,1,2024-09-06
991,460,58,1,2025-02-06
992,631,42,1,2025-04-11
993,6,94,1,2025-05-23
994,928,94,3,2024-11-21
995,82,73,3,2025-02-13
996,20,17,1,2025-03-19
997,263,28,2,2025-05-02
998,221,7,2,2025-06-11
999,856,83,2,2024-06-26
1000,154,37,2,2025-03-01
1001,562,42,1,2024-12-17
1002,963,8,3,2024-08-16
1003,745,96,2,2024-08-02
1004,624,10,1,2024-10-19
1005,541,71,2,2025-01-22
1006,434,78,2,2024-07-02
1007,114,49,1,2025-04-11
1008,795,12,3,2025-01-26
1009,296,52,3,2025-01-13
1010,244,33,1,2025-05-21
1011,309,23,3,2024-07-16
1012,125,31,1,2024-12-30
1013,49,99,1,2025-02-12
1014,245,52,1,2025-03-31
1015,430,12,3,2025-06-02
1016,655,3,1,2024-07-20
1017,813,27,2,2024-06-23
1018,638,21,3,2025-01-18
1019,469,50,3,2025-05-05
1020,65,100,3,2024-08-30
1021,114,52,3,2024-11-07
1022,857,37,2,2024-07-30
1023,927,83,3,2025-04-06
1024,512,97,3,2024-12-17
1025,612,84,1,2025-03-19
1026,549,20,3,2025-05-04
1027,17,16,2,2024-07-18
1028,648,39,2,2024-09-20
1029,528,63,2,2024-08-14
1030,589,56,2,2025-05-16
1031,248,95,3,2024-09-27
1032,736,40,3,2025-01-19
1033,148,88,2,2025-05-12
1034,299,78,2,2024-12-29
1035,440,17,3,2025-02-19
1036,2,46,2,2024-10-17
1037,630,86,1,2024-07-29
1038,362,13,2,2024-07-31
1039,247,48,2,2025-03-09
1040,585,66,1,2024-06-21
1041,427,26,1,2024-11-21
1042,192,63,3,2024-10-07
1043,681,58,3,2025-01-26
1044,685,50,1,2024-07-11
1045,88,61,1,2024-12-03
1046,537,35,3,2024-11-28
1047,999,73,2,2025-01-12
1048,370,77,1,2025-04-11
1049,70,55,3,2024-09-27
1050,977,12,2,2025-01-14
1051,539,97,1,2025-04-17
1052,558,55,2,2024-09-04
1053,520,48,3,2024-09-14
1054,806,79,1,2024-09-07
1055,520,24,2,2025-05-31
1056,568,56,1,2025-03-31
1057,21,81,2,2024-11-10
1058,400,55,3,2024-12-31
1059,895,12,3,2024-12-23
1060,482,6,1,2025-01-01
1061,45,66,2,2024-09-02
1062,651,44,1,2024-12-23
1063,397,60,1,2025-01-12
1064,383,87,2,2024-09-29
1065,260,29,2,2024-06-22
1066,766,83,2,2025-03-25
1067,17,88,3,2025-02-25
1068,366,92,1,2024-11-14
1069,808,20,1,2024-11-13
1070,70,64,3,2025-05-12
1071,354,68,2,2025-04-24
1072,247,81,3,2025-03-25
1073,751,83,3,2025-05-30
1074,673,68,3,2025-03-06
1075,644,11,1,2024-09-21
1076,107,38,3,2025-05-08
1077,791,60,1,2024-11-27
1078,596,56,1,2025-03-30
1079,753,11,1,2025-01-23
1080,775,62,2,2025-06-18
1081,341,39,1,2024-10-16
1082,137,20,1,2024-09-14
1083,46,17,2,2024-08-15
1084,361,88,1,2025-05-06
1085,560,39,3,2025-01-29
1086,347,32,3,2024-08-27
1087,834,67,1,2025-02-22
1088,659,55,2,2024-11-22
1089,180,38,3,2025-02-19
1090,851,73,2,2024-10-14
1091,798,7,2,2024-08-09
1092,702,71,3,2025-03-08
1093,476,10,2,2025-03-29
1094,713,6,3,2025-05-07
1095,491,66,2,2024-08-18
1096,647,14,3,2024-09-02
1097,187,66,1,2024-06-20
1098,831,55,3,2025-05-16
1099,139,53,3,2024-07-22
1100,65,13,3,2024-09-19
1101,734,60,3,2025-03-02
1102,795,85,2,2025-05-28
1103,967,93,1,2024-10-07
1104,469,73,3,2024-08-07
1105,38,33,2,2024-08-30
1106,301,46,1,2024-08-11
1107,207,33,1,2025-05-31
1108,45,75,1,2024-08-27
1109,811,11,1,2025-04-02
1110,205,99,3,2024-11-05
1111,908,65,3,2025-03-24
1112,43,3,2,2025-05-04
1113,324,15,2,2024-12-31
1114,956,95,2,2025-06-05
1115,318,85,1,2025-03-13
1116,528,60,1,2024-08-12
1117,408,23,3,2024-08-28
1118,835,24,1,2025-02-23
1119,557,51,1,2024-08-02
1120,485,6,1,2025-02-05
1121,260,11,2,2024-11-24
1122,38,54,2,2024-11-25
1123,772,91,3,2025-01-06
1124,663,39,1,2024-06-29
1125,196,41,1,2024-10-08
1126,293,76,3,2024-12-24
1127,366,93,1,2025-01-19
1128,883,59,1,2024-11-30
1129,800,97,2,2025-04-08
1130,49,86,3,2024-11-27
1131,887,58,3,2025-04-14
1132,672,80,3,2025-04-04
1133,340,34,3,2024-08-04
1134,280,44,2,2024-11-07
1135,128,24,2,2025-03-12
1136,819,28,1,2025-05-22
1137,377,24,1,2025-02-07
1138,448,11,1,2024-07-03
1139,911,96,1,2024-08-13
1140,410,78,2,2025-04-16
1141,762,34,3,2024-07-13
1142,451,87,2,2024-07-20
1143,917,14,1,2024-12-28
1144,980,56,2,2025-04-08
1145,396,69,3,2025-06-05
1146,348,3,3,2024-10-24
1147,998,1,2,2024-07-28
1148,192,51,2,2024-09-13
1149,509,15,2,2024-12-05
1150,709,2,1,2024-12-12
1151,510,22,2,2024-08-26
1152,377,84,2,2025-01-16
1153,947,62,2,2025-02-11
1154,817,59,3,2025-01-20
1155,532,89,3,2024-11-18
1156,274,52,1,2024-07-08
1157,821,85,1,2024-12-19
1158,85,96,3,2025-02-02
1159,745,78,3,2025-02-24
1160,435,93,3,2024-08-11
1161,81,63,2,2024-10-18
1162,441,39,2,2025-01-16
1163,617,80,3,2025-06-17
1164,843,79,2,2025-01-20
1165,185,47,2,2024-11-19
1166,559,89,1,2025-03-27
1167,301,87,3,2025-04-14
1168,329,89,3,2025-04-24
1169,106,87,2,2025-02-07
1170,82,51,3,2024-11-05
1171,336,39,1,2024-07-09
1172,677,12,1,2024-07-05
1173,303,17,1,2025-02-16
1174,314,18,3,2024-10-21
1175,457,2,3,2024-09-20
1176,618,25,3,2024-09-19
1177,735,15,3,2024-09-17
1178,437,3,3,2025-05-05
1179,171,90,1,2024-10-16
1180,707,25,2,2024-12-11
1181,455,4,1,2024-11-12
1182,360,27,3,2024-11-14
1183,458,62,1,2025-05-06
1184,44,84,3,2024-11-16
1185,745,19,3,2024-07-09
1186,891,84,1,2024-08-26
1187,934,31,3,2024-09-13
1188,362,56,2,2024-08-17
1189,630,81,3,2025-05-12
1190,446,69,2,2025-05-06
1191,282,25,2,2025-02-02
1192,655,12,3,2024-12-13
1193,811,39,1,2025-01-27
1194,971,99,2,2025-01-31
1195,59,60,1,2025-02-19
1196,77,19,2,2024-09-01
1197,688,61,3,2025-06-17
1198,653,55,3,2024-10-07
1199,416,3,2,2025-05-19
1200,373,15,3,2025-06-04
1201,526,22,2,2025-02-12
1202,821,20,3,2024-09-12
1203,768,95,1,2025-04-19
1204,696,90,3,2025-01-03
1205,164,57,1,2025-03-01
1206,976,63,3,2024-09-26
1207,32,61,1,2025-01-27
1208,147,3,3,2025-03-02
1209,870,58,1,2025-04-18
1210,623,75,2,2024-08-09
1211,695,32,2,2024-10-10
1212,801,26,1,2024-12-26
1213,449,38,3,2025-05-23
1214,36,73,1,2025-05-28
1215,130,51,3,2024-07-29
1216,69,7,2,2024-10-22
1217,242,43,3,2024-09-14
1218,798,2,2,2025-02-04
1219,661,14,3,2025-03-05
1220,376,81,3,2024-12-16
1221,371,92,3,2024-08-28
1222,393,56,1,2024-08-12
1223,973,54,1,2025-01-07
1224,581,64,2,2025-05-05
1225,34,95,2,2024-08-08
1226,620,75,1,2024-08-08
1227,158,77,2,2025-04-05
1228,696,94,1,2024-09-10
1229,461,71,3,2025-03-05
1230,972,38,2,2025-03-30
1231,380,5,2,2025-04-04
1232,381,63,1,2025-01-29
1233,455,52,2,2025-04-19
1234,782,63,2,2025-01-28
1235,79,66,3,2024-12-07
1236,588,76,2,2025-04-08
1237,141,93,3,2024-12-15
1238,543,79,1,2025-03-15
1239,376,87,2,2024-07-23
1240,408,63,3,2025-04-01
1241,322,30,1,2025-01-25
1242,666,92,2,2024-11-20
1243,286,8,1,2024-07-09
1244,256,68,2,2024-10-12
1245,984,3,1,2024-07-03
1246,117,55,1,2025-03-09
1247,27,74,3,2024-12-03
1248,754,41,1,2024-08-02
1249,191,71,2,2024-09-18
1250,512,9,2,2025-05-22
1251,531,35,3,2025-02-01
1252,397,83,2,2025-03-14
1253,936,54,2,2025-04-12
1254,576,61,2,2024-10-22
1255,121,15,1,2024-11-05
1256,269,64,1,2025-04-21
1257,794,80,2,2025-05-08
1258,267,83,3,2025-05-29
1259,721,45,1,2025-05-07
1260,457,58,3,2025-05-23
1261,220,90,2,2024-11-29
1262,627,56,2,2024-12-04
1263,293,3,1,2024-07-09
1264,711,21,2,2024-09-27
1265,939,37,1,2025-03-21
1266,503,93,2,2024-08-28
1267,205,25,2,2025-04-26
1268,126,61,1,2025-05-16
1269,139,45,1,2024-10-30
1270,874,57,1,2025-04-08
1271,76,30,2,2024-10-05
1272,463,65,2,2025-06-11
1273,177,29,3,2024-07-19
1274,921,76,1,2024-11-30
1275,731,88,2,2024-12-18
1276,456,44,2,2024-10-14
1277,90,78,1,2025-03-27
1278,830,92,3,2024-11-19
1279,699,85,1,2024-07-09
1280,991,60,3,2024-07-07
1281,866,17,2,2024-10-23
1282,328,38,3,2025-05-10
1283,684,93,2,2024-08-10
1284,356,92,1,2024-10-25
1285,727,50,1,2024-10-06
1286,67,54,1,2025-05-30
1287,564,87,3,2024-11-21
1288,556,84,2,2024-09-02
1289,298,95,1,2025-04-12
1290,913,47,1,2024-11-01
1291,308,61,2,2025-04-30
1292,872,21,1,2024-10-05
1293,162,80,2,2025-05-06
1294,729,27,2,2025-05-24
1295,727,37,2,2024-10-15
1296,950,89,2,2025-03-17
1297,718,96,2,2025-04-04
1298,654,12,3,2024-10-02
1299,179,86,1,2025-05-04
1300,813,62,3,2024-08-05
1301,371,17,1,2024-10-11
1302,521,23,3,2024-12-31
1303,230,26,2,2025-04-10
1304,125,21,1,2024-08-27
1305,206,78,1,2024-12-03
1306,812,63,3,2025-02-19
1307,143,13,3,2024-10-02
1308,243,54,1,2024-10-15
1309,810,64,3,2025-02-27
1310,506,39,3,2024-09-01
1311,27,31,3,2025-05-01
1312,370,27,2,2024-12-30
1313,568,72,2,2024-09-11
1314,587,7,3,2025-05-01
1315,378,3,3,2025-03-21
1316,479,46,2,2025-03-29
1317,823,34,2,2025-01-16
1318,565,46,1,2024-07-16
1319,133,87,1,2025-02-27
1320,627,21,2,2024-09-08
1321,906,23,3,2025-03-14
1322,89,65,3,2024-11-20
1323,68,5,3,2024-08-16
1324,317,9,3,2025-04-18
1325,408,44,1,2025-01-24
1326,735,56,2,2024-07-18
1327,737,15,3,2025-05-26
1328,491,80,1,2024-07-08
1329,539,30,3,2024-11-23
1330,421,16,2,2025-01-13
1331,788,72,1,2024-07-20
1332,420,29,2,2024-10-09
1333,844,63,2,2025-03-02
1334,589,34,1,2025-05-23
1335,76,44,1,2024-12-09
1336,129,46,1,2024-12-29
1337,996,99,1,2025-01-26
1338,325,6,1,2025-03-22
1339,658,99,1,2024-07-14
1340,76,72,1,2024-07-18
1341,461,35,3,2024-07-11
1342,478,20,2,2025-05-24
1343,697,89,1,2024-12-10
1344,530,66,3,2024-10-11
1345,353,78,3,2025-03-28
1346,132,86,3,2025-05-05
1347,900,14,2,2024-12-22
1348,849,91,1,2025-04-14
1349,799,7,3,2025-04-24
1350,565,57,2,2025-02-16
1351,656,59,2,2025-05-07
1352,602,97,2,2024-10-14
1353,187,15,3,2024-08-16
1354,787,14,1,2025-04-27
1355,990,79,3,2024-11-03
1356,133,79,3,2025-02-22
1357,444,14,1,2024-08-09
1358,515,72,1,2025-05-29
1359,933,6,1,2025-02-08
1360,890,65,2,2024-12-27
1361,57,14,1,2024-08-25
1362,852,22,3,2024-12-18
1363,128,81,1,2024-11-07
1364,531,16,3,2024-11-11
1365,157,27,2,2024-09-26
1366,312,47,3,2024-12-21
1367,169,21,3,2025-01-11
1368,166,94,1,2024-10-23
1369,331,38,1,2025-05-08
1370,958,91,3,2025-05-02
1371,727,57,1,2024-10-10
1372,231,98,2,2025-06-09
1373,355,65,2,2025-01-07
1374,971,64,1,2024-10-20
1375,964,94,2,2024-12-16
1376,532,13,1,2024-08-21
1377,917,20,3,2024-09-09
1378,291,83,3,2025-02-22
1379,867,47,2,2025-03-19
1380,81,43,1,2024-06-22
1381,257,18,1,2025-05-01
1382,202,16,2,2024-08-14
1383,651,26,3,2025-01-28
1384,980,57,2,2025-02-18
1385,565,54,3,2025-03-17
1386,282,99,1,2024-07-07
1387,129,99,3,2024-09-09
1388,641,1,2,2025-03-23
1389,311,32,1,2025-06-12
1390,630,61,2,2025-06-09
1391,547,44,2,2024-07-27
1392,96,37,3,2024-08-05
1393,515,65,2,2025-06-15
1394,657,22,3,2024-07-07
1395,173,11,1,2025-05-03
1396,607,35,3,2024-10-29
1397,965,48,1,2025-01-19
1398,595,92,3,2025-02-27
1399,158,97,2,2025-01-25
1400,176,54,3,2025-02-23
1401,675,47,3,2025-01-31
1402,640,81,1,2025-05-09
1403,738,86,2,2024-08-31
1404,924,32,3,2025-06-03
1405,620,20,2,2024-11-29
1406,346,97,3,2025-06-17
1407,863,97,3,2024-08-18
1408,947,68,2,2024-12-18
1409,578,54,3,2024-10-06
1410,43,30,2,2024-08-11
1411,846,18,3,2024-09-18
1412,885,55,1,2025-01-07
1413,30,53,2,2025-05-29
1414,84,53,3,2025-03-05
1415,47,59,3,2024-08-24
1416,972,67,1,2024-12-13
1417,657,88,2,2024-12-05
1418,790,47,3,2025-02-07
1419,591,4,1,2024-10-15
1420,272,57,3,2024-11-06
1421,667,19,2,2024-07-11
1422,216,99,3,2025-02-18
1423,786,2,3,2025-04-04
1424,586,92,3,2025-01-08
1425,427,67,3,2024-09-08
1426,633,9,1,2024-09-30
1427,655,11,1,2025-01-14
1428,32,44,2,2024-10-22
1429,510,41,1,2024-08-26
1430,911,52,1,2025-03-15
1431,643,99,2,2025-02-09
1432,559,22,1,2024-12-04
1433,297,56,1,2024-07-20
1434,658,8,2,2025-04-08
1435,980,51,2,2024-06-21
1436,310,98,2,2025-06-13
1437,495,5,3,2024-07-02
1438,251,85,3,2025-06-04
1439,825,83,2,2025-05-23
1440,827,20,2,2025-03-23
1441,702,74,2,2024-09-25
1442,416,8,3,2024-09-20
1443,305,81,3,2025-02-06
1444,465,92,1,2025-02-23
1445,75,85,1,2025-01-05
1446,706,67,2,2025-06-09
1447,62,38,3,2025-03-14
1448,162,54,3,2025-03-08
1449,451,52,3,2025-01-12
1450,426,88,2,2025-02-28
1451,496,90,1,2024-08-26
1452,476,71,2,2025-04-07
1453,209,39,1,2024-11-26
1454,349,93,1,2024-11-27
1455,622,96,2,2025-03-26
1456,148,41,1,2025-05-03
1457,321,45,1,2024-11-01
1458,883,2,3,2024-06-29
1459,736,36,1,2024-11-03
1460,327,68,2,2024-12-18
1461,752,79,2,2025-05-26
1462,882,19,1,2025-03-23
1463,354,90,3,2025-03-15
1464,999,52,3,2025-02-14
1465,409,58,1,2025-02-03
1466,134,83,1,2025-01-24
1467,779,27,2,2024-12-08
1468,380,70,1,2024-12-20
1469,528,80,3,2025-02-15
1470,576,80,1,2025-02-07
1471,109,84,2,2025-02-28
1472,327,57,2,2025-05-26
1473,248,90,2,2024-09-24
1474,478,45,2,2025-05-08
1475,126,84,2,2024-11-29
1476,274,52,1,2025-04-16
1477,461,100,1,2024-07-23
1478,254,26,1,2024-07-30
1479,145,39,1,2024-11-18
1480,100,11,2,2025-03-31
1481,52,5,3,2024-09-06
1482,298,69,1,2025-03-15
1483,969,43,3,2025-05-13
1484,394,50,1,2024-10-10
1485,885,93,1,2024-06-23
1486,631,93,3,2024-08-04
1487,429,95,2,2024-08-04
1488,255,17,1,2025-01-27
1489,986,67,1,2025-01-11
1490,887,70,1,2024-10-13
1491,924,37,3,2025-01-01
1492,164,28,2,2025-03-23
1493,834,12,3,2024-12-20
1494,336,66,3,2025-04-05
1495,957,71,2,2024-07-04
1496,592,40,3,2024-09-01
1497,739,67,2,2024-08-08
1498,321,44,1,2025-01-07
1499,195,97,2,2025-02-06
1500,782,82,1,2024-11-20
1501,164,21,3,2024-12-20
1502,511,3,3,2024-12-23
1503,528,4,1,2024-08-23
1504,479,70,3,2025-06-05
1505,511,76,2,2025-02-11
1506,901,34,1,2024-12-26
1507,316,31,3,2025-01-11
1508,510,100,1,2025-05-12
1509,24,39,2,2024-10-10
1510,93,93,2,2024-10-11
1511,968,55,3,2024-10-30
1512,403,65,2,2025-06-18
1513,518,15,1,2024-09-10
1514,469,94,2,2024-06-25
1515,990,8,1,2025-06-18
1516,247,48,1,2024-11-18
1517,221,34,2,2024-07-21
1518,598,81,3,2025-06-05
1519,362,65,2,2025-05-29
1520,50,46,1,2024-10-04
1521,52,16,1,2024-12-11
1522,289,7,2,2024-09-12
1523,507,97,3,2024-12-24
1524,612,84,3,2024-08-22
1525,904,16,1,2024-09-05
1526,864,58,1,2024-06-19
1527,670,39,3,2025-05-08
1528,689,74,2,2025-04-20
1529,482,95,1,2024-10-16
1530,293,1,1,2025-01-22
1531,550,59,3,2025-04-25
1532,9,44,2,2024-10-30
1533,868,31,3,2024-11-01
1534,111,96,2,2024-07-06
1535,442,75,2,2025-05-27
1536,138,73,2,2024-10-25
1537,904,92,1,2025-03-12
1538,271,81,3,2025-02-20
1539,745,86,3,2024-12-15
1540,375,69,2,2024-12-02
1541,783,77,1,2024-09-19
1542,413,30,1,2025-01-19
1543,375,45,3,2025-01-04
1544,47,39,1,2024-09-21
1545,411,37,1,2025-01-19
1546,53,86,2,2024-12-19
1547,584,92,1,2024-09-13
1548,576,74,2,2024-07-01
1549,200,87,3,2024-11-12
1550,372,18,1,2025-01-18
1551,567,92,3,2024-10-23
1552,296,49,3,2024-10-19
1553,76,67,1,2024-08-20
1554,396,95,1,2024-10-21
1555,517,32,3,2025-01-15
1556,462,14,1,2024-10-25
1557,783,42,2,2024-06-30
1558,564,67,2,2025-03-05
1559,287,75,1,2025-01-30
1560,846,25,3,2024-08-06
1561,639,100,1,2024-11-14
1562,697,47,1,2025-05-30
1563,626,59,3,2024-07-18
1564,122,13,3,2025-02-11
1565,132,19,2,2025-01-02
1566,999,92,3,2024-10-22
1567,100,55,2,2024-11-06
1568,404,53,3,2025-01-30
1569,383,11,1,2024-09-14
1570,814,12,2,2025-05-02
1571,348,8,2,2025-05-08
1572,572,55,2,2024-07-02
1573,962,17,1,2024-12-13
1574,375,61,1,2024-09-25
1575,774,28,1,2024-09-26
1576,148,58,1,2025-04-21
1577,204,10,1,2024-10-14
1578,617,48,2,2025-05-17
1579,522,87,1,2025-03-29
1580,412,68,2,2024-08-10
1581,513,52,1,2025-04-17
1582,42,76,3,2024-07-07
1583,47,72,2,2025-02-04
1584,40,67,3,2024-07-29
1585,141,100,2,2025-04-13
1586,731,51,3,2024-08-09
1587,342,34,1,2025-01-25
1588,824,75,1,2024-09-21
1589,486,64,1,2025-02-06
1590,532,82,2,2024-11-09
1591,468,55,3,2025-01-14
1592,153,57,1,2024-10-15
1593,621,89,3,2024-07-03
1594,915,63,3,2025-02-17
1595,528,94,1,2025-05-23
1596,144,54,1,2025-05-16
1597,336,21,3,2025-04-20
1598,954,19,1,2025-03-24
1599,628,65,1,2025-03-25
1600,327,17,1,2025-03-16
1601,167,63,2,2025-05-03
1602,403,92,3,2024-08-14
1603,632,59,3,2025-06-01
1604,758,17,2,2024-09-18
1605,863,91,3,2025-04-08
1606,307,66,1,2025-02-23
1607,608,68,3,2024-07-28
1608,345,16,1,2024-10-22
1609,520,89,2,2024-10-27
1610,849,28,1,2025-04-26
1611,522,59,3,2025-03-21
1612,546,61,3,2025-04-09
1613,502,5,3,2024-10-05
1614,726,96,2,2024-12-09
1615,577,21,2,2024-12-25
1616,307,72,3,2025-02-15
1617,487,48,1,2025-05-08
1618,836,16,2,2025-04-12
1619,18,78,3,2025-02-20
1620,378,53,3,2024-08-04
1621,340,15,2,2024-08-10
1622,690,16,2,2024-07-02
1623,113,48,2,2024-08-04
1624,427,74,1,2024-10-29
1625,598,38,1,2024-06-30
1626,316,6,3,2024-07-06
1627,816,67,2,2024-10-09
1628,921,20,1,2025-03-31
1629,743,16,2,2025-04-16
1630,894,48,3,2024-11-15
1631,705,40,1,2024-10-02
1632,645,48,1,2024-09-06
1633,28,39,1,2024-10-10
1634,612,38,3,2024-09-03
1635,486,63,2,2024-08-21
1636,272,4,1,2024-09-22
1637,991,19,3,2025-02-13
1638,672,19,2,2024-07-28
1639,802,76,3,2024-08-11
1640,996,54,2,2024-11-08
1641,795,7,3,2025-04-29
1642,593,40,2,2024-11-15
1643,592,37,1,2024-12-30
1644,234,28,2,2025-04-06
1645,739,24,3,2025-03-06
1646,53,95,3,2024-07-10
1647,598,63,2,2024-12-11
1648,492,1,1,2024-09-24
1649,175,16,1,2024-07-15
1650,537,71,2,2024-12-28
1651,645,45,2,2025-05-23
1652,739,9,3,2024-10-03
1653,635,6,1,2025-05-09
1654,794,54,2,2024-07-20
1655,862,62,1,2025-04-06
1656,390,74,2,2025-02-15
1657,152,40,2,2024-11-04
1658,842,73,1,2025-02-03
1659,698,58,2,2024-06-27
1660,249,44,2,2024-10-27
1661,33,49,3,2025-03-09
1662,587,61,2,2025-06-01
1663,971,93,2,2025-03-15
1664,718,78,2,2024-07-19
1665,113,17,3,2024-12-14
1666,196,98,1,2024-07-04
1667,20,18,3,2025-05-10
1668,452,65,3,2025-04-29
1669,322,82,1,2025-05-11
1670,429,59,3,2024-09-15
1671,156,98,1,2024-08-09
1672,423,58,3,2024-07-23
1673,708,86,1,2024-07-05
1674,209,58,2,2024-12-15
1675,421,20,3,2024-08-06
1676,514,94,3,2024-10-09
1677,794,42,3,2025-06-05
1678,627,12,3,2025-06-18
1679,943,80,2,2024-07-13
1680,483,86,3,2025-06-18
1681,894,80,2,2024-07-21
1682,869,53,2,2024-07-21
1683,754,50,2,2025-04-15
1684,745,30,2,2024-10-28
1685,64,51,1,2024-07-05
1686,723,44,1,2025-02-08
1687,142,70,3,2024-09-13
1688,532,6,1,2025-03-18
1689,213,86,1,2025-01-02
1690,575,57,3,2024-07-15
1691,333,95,3,2024-12-18
1692,679,36,3,2024-12-25
1693,490,83,1,2025-05-22
1694,539,12,1,2024-09-23
1695,386,22,3,2024-09-12
1696,322,91,2,2024-12-26
1697,980,4,3,2024-11-01
1698,178,74,2,2024-09-10
1699,471,81,2,2025-01-29
1700,935,99,3,2025-06-16
1701,546,91,3,2025-02-21
1702,351,40,3,2025-06-08
1703,560,72,1,2025-01-25
1704,363,83,2,2025-01-30
1705,693,16,1,2025-03-17
1706,791,83,1,2025-01-07
1707,889,72,3,2024-11-17
1708,739,11,1,2024-12-26
1709,698,25,3,2024-11-02
1710,659,80,2,2025-06-10
1711,823,70,3,2025-05-19
1712,710,74,1,2024-09-22
1713,271,97,1,2024-07-15
1714,625,7,3,2024-09-18
1715,496,73,3,2024-12-02
1716,197,67,1,2025-04-10
1717,981,25,2,2025-02-18
1718,253,97,2,2024-07-16
1719,286,61,3,2024-09-18
1720,572,65,2,2025-03-13
1721,306,3,1,2024-10-04
1722,231,16,3,2024-08-28
1723,965,85,1,2024-09-30
1724,997,69,1,2025-06-05
1725,305,24,2,2024-07-23
1726,790,3,3,2025-03-08
1727,296,36,3,2024-07-02
1728,722,27,2,2024-12-02
1729,213,32,1,2024-10-13
1730,707,91,1,2025-02-02
1731,722,75,1,2024-09-19
1732,501,57,1,2024-08-26
1733,325,11,3,2024-11-22
1734,492,69,3,2024-09-14
1735,358,78,2,2025-03-12
1736,574,42,2,2025-02-10
1737,957,52,3,2024-09-10
1738,957,76,3,2024-12-19
1739,815,6,1,2024-12-17
1740,739,63,1,2024-09-24
1741,281,3,2,2025-03-09
1742,295,44,3,2025-05-05
1743,125,56,2,2024-07-01
1744,588,24,3,2024-09-28
1745,693,54,1,2025-06-09
1746,557,4,2,2024-11-23
1747,389,68,2,2024-09-03
1748,918,41,3,2024-07-28
1749,405,49,1,2024-10-09
1750,839,33,2,2024-06-29
1751,354,12,1,2024-08-25
1752,978,15,2,2025-04-19
1753,792,13,1,2024-07-27
1754,824,70,3,2025-01-22
1755,150,22,2,2024-12-02
1756,298,37,2,2025-03-19
1757,44,19,1,2025-01-26
1758,295,24,1,2025-01-15
1759,979,33,2,2024-08-31
1760,732,99,3,2024-09-05
1761,81,12,1,2024-08-15
1762,355,20,1,2024-07-23
1763,947,40,1,2025-04-02
1764,453,53,2,2025-02-03
1765,672,87,2,2025-02-14
1766,263,22,2,2025-04-30
1767,766,8,2,2025-06-03
1768,491,79,3,2025-05-22
1769,220,42,3,2025-01-18
1770,207,24,2,2024-12-18
1771,848,4,3,2024-11-03
1772,552,92,1,2025-06-05
1773,278,8,1,2024-12-27
1774,956,39,1,2025-01-21
1775,576,50,2,2025-03-07
1776,713,13,1,2024-08-19
1777,279,41,3,2024-08-11
1778,141,19,2,2025-04-18
1779,112,53,3,2025-02-04
1780,631,42,1,2024-10-27
1781,759,34,1,2025-01-27
1782,601,49,1,2025-01-02
1783,246,16,2,2025-03-13
1784,249,7,3,2025-06-18
1785,52,26,2,2024-09-12
1786,686,31,2,2024-08-27
1787,927,97,1,2024-08-10
1788,544,77,2,2025-04-05
1789,232,76,2,2025-01-21
1790,654,31,1,2024-07-20
1791,239,64,2,2025-03-19
1792,54,66,1,2025-01-26
1793,103,97,1,2024-07-12
1794,424,65,1,2025-06-04
1795,339,50,1,2024-10-13
1796,735,15,2,2024-09-18
1797,484,35,1,2024-08-26
1798,103,8,1,2025-06-11
1799,698,41,2,2024-08-12
1800,790,60,2,2024-10-21
1801,141,71,3,2025-04-07
1802,6,53,2,2025-03-05
1803,988,9,2,2024-12-05
1804,564,62,3,2024-10-12
1805,952,4,2,2024-09-20
1806,162,53,2,2025-05-04
1807,417,82,2,2025-04-10
1808,669,30,2,2024-12-08
