payment_id,order_id,payment_type,amount
1020,1020,Paypal,110.49
1021,1021,Gift Card,700.98
1022,1022,Credit Card,189.72
1023,1023,Credit Card,307.83
1024,1024,Gift Card,477.63
1025,1025,Credit Card,23.75
1026,1026,Credit Card,272.73
1027,1027,Credit Card,118.2
1028,1028,Gift Card,413.7
1029,1029,Credit Card,498.96
1030,1030,Credit Card,553.9
1031,1031,Paypal,697.32
1032,1032,Credit Card,404.52
1033,1033,Paypal,386.16
1034,1034,Paypal,53.68
1035,1035,Paypal,284.25
1036,1036,Gift Card,400.88
1037,1037,Gift Card,100.93
1038,1038,Credit Card,501.14
1039,1039,Credit Card,316.84
1040,1040,Credit Card,165.1
1041,1041,Paypal,236.63
1042,1042,Credit Card,748.44
1043,1043,Gift Card,188.43
1044,1044,Credit Card,59.53
1045,1045,Paypal,119.66
1046,1046,Gift Card,869.58
1047,1047,Paypal,13.26
1048,1048,Credit Card,232.52
1049,1049,Paypal,544.14
1050,1050,Paypal,582.24
1051,1051,Gift Card,159.21
1052,1052,Credit Card,362.76
1053,1053,Paypal,475.26
1054,1054,Credit Card,110.75
1055,1055,Credit Card,226.16
1056,1056,Paypal,276.95
1057,1057,Credit Card,519.24
1058,1058,Paypal,544.14
1059,1059,Paypal,873.36
1060,1060,Credit Card,51.02
1061,1061,Credit Card,330.2
1062,1062,Gift Card,273.25
1063,1063,Gift Card,100.97
1064,1064,Gift Card,440.46
1065,1065,Credit Card,359.52
1066,1066,Paypal,205.22
1067,1067,Credit Card,579.24
1068,1068,Credit Card,215.41
1069,1069,Credit Card,90.91
1070,1070,Credit Card,330.72
1071,1071,Gift Card,483.3
1072,1072,Credit Card,778.86
1073,1073,Paypal,307.83
1074,1074,Gift Card,724.95
1075,1075,Gift Card,11.07
1076,1076,Gift Card,101.43
1077,1077,Paypal,100.97
1078,1078,Paypal,276.95
1079,1079,Credit Card,11.07
1080,1080,Gift Card,170.1
1081,1081,Gift Card,206.85
1082,1082,Paypal,90.91
1083,1083,Credit Card,189.5
1084,1084,Gift Card,193.08
1085,1085,Gift Card,620.55
1086,1086,Credit Card,165.9
1087,1087,Credit Card,46.57
1088,1088,Credit Card,362.76
1089,1089,Paypal,101.43
1090,1090,Gift Card,13.26
1091,1091,Paypal,44.26
1092,1092,Credit Card,698.43
1093,1093,Credit Card,427.76
1094,1094,Paypal,153.06
1095,1095,Paypal,330.2
1096,1096,Paypal,202.92
1097,1097,Paypal,165.1
1098,1098,Credit Card,544.14
1099,1099,Credit Card,846.45
1100,1100,Gift Card,751.71
1101,1101,Credit Card,302.91
1102,1102,Gift Card,193.48
1103,1103,Credit Card,229.43
1104,1104,Paypal,19.89
1105,1105,Gift Card,48.38
1106,1106,Paypal,200.44
1107,1107,Gift Card,24.19
1108,1108,Paypal,213.52
1109,1109,Credit Card,11.07
1110,1110,Paypal,37.5
1111,1111,Credit Card,263.64
1112,1112,Gift Card,441.88
1113,1113,Paypal,117.28
1114,1114,Credit Card,464.88
1115,1115,Credit Card,96.74
1116,1116,Gift Card,100.97
1117,1117,Paypal,273.54
1118,1118,Credit Card,113.08
1119,1119,Gift Card,291.03
1120,1120,Credit Card,51.02
1121,1121,Gift Card,22.14
1122,1122,Paypal,537.94
1123,1123,Gift Card,120.84
1124,1124,Gift Card,206.85
1125,1125,Paypal,41.0
1126,1126,Credit Card,660.18
1127,1127,Gift Card,229.43
1128,1128,Gift Card,18.34
1129,1129,Credit Card,318.42
1130,1130,Paypal,302.79
1131,1131,Paypal,188.43
1132,1132,Credit Card,117.54
1133,1133,Gift Card,854.76
1134,1134,Paypal,546.5
1135,1135,Paypal,226.16
1136,1136,Paypal,156.7
1137,1137,Gift Card,113.08
1138,1138,Credit Card,11.07
1139,1139,Paypal,150.67
1140,1140,Gift Card,53.68
1141,1141,Paypal,854.76
1142,1142,Gift Card,440.46
1143,1143,Gift Card,67.64
1144,1144,Gift Card,553.9
1145,1145,Credit Card,80.97
1146,1146,Paypal,662.82
1147,1147,Gift Card,230.98
1148,1148,Gift Card,582.06
1149,1149,Paypal,117.28
1150,1150,Paypal,285.46
1151,1151,Credit Card,92.3
1152,1152,Gift Card,47.5
1153,1153,Paypal,170.1
1154,1154,Paypal,55.02
1155,1155,Paypal,800.19
1156,1156,Paypal,233.66
1157,1157,Paypal,96.74
1158,1158,Credit Card,452.01
1159,1159,Gift Card,80.52
1160,1160,Paypal,688.29
1161,1161,Gift Card,498.96
1162,1162,Gift Card,413.7
1163,1163,Paypal,117.54
1164,1164,Paypal,221.5
1165,1165,Paypal,193.9
1166,1166,Credit Card,266.73
1167,1167,Gift Card,660.69
1168,1168,Paypal,800.19
1169,1169,Credit Card,440.46
1170,1170,Paypal,873.09
1171,1171,Paypal,206.85
1172,1172,Gift Card,291.12
1173,1173,Paypal,94.75
1174,1174,Paypal,479.4
1175,1175,Gift Card,856.38
1176,1176,Gift Card,418.62
1177,1177,Credit Card,175.92
1178,1178,Credit Card,662.82
1179,1179,Paypal,144.3
1180,1180,Gift Card,279.08
1181,1181,Gift Card,181.6
1182,1182,Credit Card,191.7
1183,1183,Gift Card,85.05
1184,1184,Paypal,71.25
1185,1185,Gift Card,397.26
1186,1186,Gift Card,23.75
1187,1187,Gift Card,552.69
1188,1188,Credit Card,553.9
1189,1189,Gift Card,778.86
1190,1190,Credit Card,53.98
1191,1191,Credit Card,279.08
1192,1192,Gift Card,873.36
1193,1193,Paypal,206.85
1194,1194,Credit Card,25.0
1195,1195,Paypal,100.97
1196,1196,Credit Card,264.84
1197,1197,Gift Card,358.98
1198,1198,Gift Card,544.14
1199,1199,Credit Card,441.88
1200,1200,Gift Card,175.92
1201,1201,Credit Card,92.3
1202,1202,Gift Card,272.73
1203,1203,Credit Card,232.44
1204,1204,Paypal,432.9
1205,1205,Gift Card,31.11
1206,1206,Gift Card,748.44
1207,1207,Credit Card,119.66
1208,1208,Gift Card,662.82
1209,1209,Credit Card,62.81
1210,1210,Gift Card,427.04
1211,1211,Gift Card,110.6
1212,1212,Paypal,236.63
1213,1213,Paypal,101.43
1214,1214,Credit Card,6.63
1215,1215,Paypal,873.09
1216,1216,Gift Card,44.26
1217,1217,Paypal,45.42
1218,1218,Gift Card,570.92
1219,1219,Paypal,202.92
1220,1220,Gift Card,778.86
1221,1221,Gift Card,646.23
1222,1222,Paypal,276.95
1223,1223,Credit Card,268.97
1224,1224,Gift Card,220.48
1225,1225,Paypal,464.88
1226,1226,Gift Card,213.52
1227,1227,Paypal,465.04
1228,1228,Gift Card,170.58
1229,1229,Credit Card,698.43
1230,1230,Credit Card,67.62
1231,1231,Gift Card,102.06
1232,1232,Gift Card,249.48
1233,1233,Paypal,467.32
1234,1234,Credit Card,498.96
1235,1235,Gift Card,495.3
1236,1236,Credit Card,440.12
1237,1237,Gift Card,688.29
1238,1238,Credit Card,110.75
1239,1239,Gift Card,440.46
1240,1240,Credit Card,748.44
1241,1241,Paypal,18.7
1242,1242,Credit Card,430.82
1243,1243,Credit Card,260.52
1244,1244,Gift Card,483.3
1245,1245,Paypal,220.94
1246,1246,Credit Card,181.38
1247,1247,Paypal,736.68
1248,1248,Paypal,41.0
1249,1249,Credit Card,465.62
1250,1250,Gift Card,364.66
1251,1251,Gift Card,869.58
1252,1252,Credit Card,205.22
1253,1253,Credit Card,537.94
1254,1254,Credit Card,239.32
1255,1255,Credit Card,58.64
1256,1256,Credit Card,110.24
1257,1257,Paypal,78.36
1258,1258,Credit Card,307.83
1259,1259,Credit Card,81.34
1260,1260,Credit Card,188.43
1261,1261,Gift Card,288.6
1262,1262,Credit Card,553.9
1263,1263,Credit Card,220.94
1264,1264,Paypal,371.0
1265,1265,Paypal,94.86
1266,1266,Credit Card,458.86
1267,1267,Paypal,279.08
1268,1268,Paypal,119.66
1269,1269,Gift Card,81.34
1270,1270,Paypal,31.11
1271,1271,Credit Card,37.4
1272,1272,Gift Card,175.76
1273,1273,Gift Card,539.28
1274,1274,Paypal,220.06
1275,1275,Paypal,386.16
1276,1276,Paypal,546.5
1277,1277,Paypal,26.84
1278,1278,Credit Card,646.23
1279,1279,Paypal,96.74
1280,1280,Paypal,302.91
1281,1281,Gift Card,189.5
1282,1282,Gift Card,101.43
1283,1283,Paypal,458.86
1284,1284,Gift Card,215.41
1285,1285,Gift Card,59.53
1286,1286,Gift Card,268.97
1287,1287,Credit Card,660.69
1288,1288,Gift Card,47.5
1289,1289,Paypal,232.44
1290,1290,Credit Card,96.95
1291,1291,Paypal,239.32
1292,1292,Paypal,185.5
1293,1293,Paypal,78.36
1294,1294,Credit Card,127.8
1295,1295,Paypal,189.72
1296,1296,Gift Card,533.46
1297,1297,Paypal,301.34
1298,1298,Paypal,873.36
1299,1299,Gift Card,100.93
1300,1300,Credit Card,255.15
1301,1301,Paypal,94.75
1302,1302,Gift Card,273.54
1303,1303,Gift Card,473.26
1304,1304,Gift Card,185.5
1305,1305,Paypal,26.84
1306,1306,Gift Card,748.44
1307,1307,Paypal,751.71
1308,1308,Credit Card,268.97
1309,1309,Paypal,330.72
1310,1310,Credit Card,620.55
1311,1311,Paypal,552.69
1312,1312,Credit Card,127.8
1313,1313,Paypal,127.24
1314,1314,Paypal,66.39
1315,1315,Gift Card,662.82
1316,1316,Credit Card,400.88
1317,1317,Credit Card,569.84
1318,1318,Credit Card,200.44
1319,1319,Gift Card,220.23
1320,1320,Gift Card,371.0
1321,1321,Gift Card,273.54
1322,1322,Credit Card,263.64
1323,1323,Paypal,153.09
1324,1324,Paypal,546.99
1325,1325,Gift Card,273.25
1326,1326,Paypal,553.9
1327,1327,Credit Card,175.92
1328,1328,Gift Card,39.18
1329,1329,Paypal,56.1
1330,1330,Credit Card,118.2
1331,1331,Paypal,63.62
1332,1332,Paypal,359.52
1333,1333,Gift Card,498.96
1334,1334,Gift Card,284.92
1335,1335,Paypal,273.25
1336,1336,Credit Card,200.44
1337,1337,Gift Card,12.5
1338,1338,Paypal,51.02
1339,1339,Credit Card,12.5
1340,1340,Credit Card,63.62
1341,1341,Gift Card,869.58
1342,1342,Credit Card,181.82
1343,1343,Gift Card,266.73
1344,1344,Gift Card,495.3
1345,1345,Credit Card,80.52
1346,1346,Gift Card,302.79
1347,1347,Paypal,135.28
1348,1348,Credit Card,40.28
1349,1349,Gift Card,66.39
1350,1350,Credit Card,62.22
1351,1351,Paypal,36.68
1352,1352,Paypal,318.42
1353,1353,Gift Card,175.92
1354,1354,Gift Card,67.64
1355,1355,Paypal,332.25
1356,1356,Gift Card,332.25
1357,1357,Gift Card,67.64
1358,1358,Gift Card,63.62
1359,1359,Credit Card,51.02
1360,1360,Paypal,175.76
1361,1361,Gift Card,67.64
1362,1362,Credit Card,138.45
1363,1363,Gift Card,259.62
1364,1364,Gift Card,177.3
1365,1365,Paypal,127.8
1366,1366,Credit Card,290.85
1367,1367,Paypal,556.5
1368,1368,Paypal,170.58
1369,1369,Credit Card,33.81
1370,1370,Credit Card,120.84
1371,1371,Paypal,31.11
1372,1372,Gift Card,262.24
1373,1373,Paypal,175.76
1374,1374,Paypal,110.24
1375,1375,Credit Card,341.16
1376,1376,Gift Card,250.57
1377,1377,Credit Card,272.73
1378,1378,Credit Card,307.83
1379,1379,Credit Card,193.9
1380,1380,Paypal,15.14
1381,1381,Paypal,159.8
1382,1382,Credit Card,118.2
1383,1383,Credit Card,709.89
1384,1384,Paypal,62.22
1385,1385,Gift Card,806.91
1386,1386,Gift Card,12.5
1387,1387,Credit Card,37.5
1388,1388,Paypal,230.98
1389,1389,Credit Card,55.3
1390,1390,Paypal,239.32
1391,1391,Credit Card,546.5
1392,1392,Credit Card,284.58
1393,1393,Paypal,175.76
1394,1394,Gift Card,138.45
1395,1395,Gift Card,11.07
1396,1396,Paypal,869.58
1397,1397,Credit Card,158.42
1398,1398,Gift Card,646.23
1399,1399,Paypal,318.42
1400,1400,Gift Card,806.91
1401,1401,Credit Card,290.85
1402,1402,Credit Card,259.62
1403,1403,Credit Card,201.86
1404,1404,Credit Card,165.9
1405,1405,Credit Card,181.82
1406,1406,Gift Card,477.63
1407,1407,Gift Card,477.63
1408,1408,Gift Card,483.3
1409,1409,Credit Card,806.91
1410,1410,Paypal,37.4
1411,1411,Paypal,479.4
1412,1412,Paypal,181.38
1413,1413,Gift Card,564.3
1414,1414,Paypal,846.45
1415,1415,Credit Card,55.02
1416,1416,Gift Card,46.57
1417,1417,Gift Card,386.16
1418,1418,Gift Card,290.85
1419,1419,Paypal,181.6
1420,1420,Gift Card,93.33
1421,1421,Gift Card,264.84
1422,1422,Credit Card,37.5
1423,1423,Paypal,856.38
1424,1424,Paypal,646.23
1425,1425,Credit Card,139.71
1426,1426,Paypal,182.33
1427,1427,Paypal,11.07
1428,1428,Gift Card,546.5
1429,1429,Gift Card,41.0
1430,1430,Paypal,233.66
1431,1431,Credit Card,25.0
1432,1432,Credit Card,46.15
1433,1433,Credit Card,276.95
1434,1434,Paypal,521.04
1435,1435,Gift Card,582.06
1436,1436,Paypal,262.24
1437,1437,Paypal,153.09
1438,1438,Paypal,290.22
1439,1439,Gift Card,205.22
1440,1440,Credit Card,181.82
1441,1441,Credit Card,491.12
1442,1442,Credit Card,781.56
1443,1443,Credit Card,778.86
1444,1444,Credit Card,215.41
1445,1445,Credit Card,96.74
1446,1446,Gift Card,93.14
1447,1447,Credit Card,101.43
1448,1448,Gift Card,806.91
1449,1449,Credit Card,700.98
1450,1450,Paypal,386.16
1451,1451,Gift Card,144.3
1452,1452,Gift Card,465.62
1453,1453,Paypal,206.85
1454,1454,Gift Card,229.43
1455,1455,Paypal,301.34
1456,1456,Paypal,41.0
1457,1457,Credit Card,81.34
1458,1458,Gift Card,856.38
1459,1459,Credit Card,243.48
1460,1460,Gift Card,483.3
1461,1461,Paypal,221.5
1462,1462,Credit Card,132.42
1463,1463,Gift Card,432.9
1464,1464,Credit Card,700.98
1465,1465,Credit Card,62.81
1466,1466,Credit Card,102.61
1467,1467,Credit Card,127.8
1468,1468,Paypal,296.13
1469,1469,Credit Card,117.54
1470,1470,Gift Card,39.18
1471,1471,Gift Card,47.5
1472,1472,Paypal,62.22
1473,1473,Credit Card,288.6
1474,1474,Paypal,162.68
1475,1475,Credit Card,47.5
1476,1476,Gift Card,233.66
1477,1477,Credit Card,36.83
1478,1478,Credit Card,236.63
1479,1479,Gift Card,206.85
1480,1480,Gift Card,22.14
1481,1481,Paypal,153.09
1482,1482,Gift Card,26.99
1483,1483,Gift Card,45.42
1484,1484,Credit Card,59.53
1485,1485,Paypal,229.43
1486,1486,Credit Card,688.29
1487,1487,Paypal,464.88
1488,1488,Credit Card,94.75
1489,1489,Paypal,46.57
1490,1490,Credit Card,296.13
1491,1491,Credit Card,284.58
1492,1492,Gift Card,313.4
1493,1493,Paypal,873.36
1494,1494,Paypal,495.3
1495,1495,Paypal,465.62
1496,1496,Credit Card,404.52
1497,1497,Credit Card,93.14
1498,1498,Credit Card,273.25
1499,1499,Paypal,318.42
1500,1500,Gift Card,188.87
1501,1501,Gift Card,556.5
1502,1502,Gift Card,662.82
1503,1503,Gift Card,181.6
1504,1504,Credit Card,888.39
1505,1505,Credit Card,440.12
1506,1506,Gift Card,284.92
1507,1507,Credit Card,552.69
1508,1508,Gift Card,36.83
1509,1509,Credit Card,413.7
1510,1510,Credit Card,458.86
1511,1511,Paypal,544.14
1512,1512,Gift Card,175.76
1513,1513,Credit Card,58.64
1514,1514,Gift Card,341.16
1515,1515,Credit Card,260.52
1516,1516,Credit Card,158.42
1517,1517,Gift Card,569.84
1518,1518,Paypal,778.86
1519,1519,Gift Card,175.76
1520,1520,Paypal,200.44
1521,1521,Credit Card,59.1
1522,1522,Paypal,44.26
1523,1523,Paypal,477.63
1524,1524,Credit Card,71.25
1525,1525,Paypal,59.1
1526,1526,Credit Card,62.81
1527,1527,Paypal,620.55
1528,1528,Paypal,491.12
1529,1529,Credit Card,232.44
1530,1530,Credit Card,115.49
1531,1531,Gift Card,55.02
1532,1532,Gift Card,546.5
1533,1533,Paypal,552.69
1534,1534,Paypal,301.34
1535,1535,Paypal,427.04
1536,1536,Gift Card,13.26
1537,1537,Credit Card,215.41
1538,1538,Gift Card,778.86
1539,1539,Credit Card,302.79
1540,1540,Paypal,53.98
1541,1541,Gift Card,232.52
1542,1542,Gift Card,18.7
1543,1543,Paypal,244.02
1544,1544,Gift Card,206.85
1545,1545,Gift Card,94.86
1546,1546,Credit Card,201.86
1547,1547,Credit Card,215.41
1548,1548,Gift Card,491.12
1549,1549,Gift Card,660.69
1550,1550,Paypal,159.8
1551,1551,Paypal,646.23
1552,1552,Credit Card,498.84
1553,1553,Paypal,46.57
1554,1554,Gift Card,232.44
1555,1555,Credit Card,165.9
1556,1556,Paypal,67.64
1557,1557,Credit Card,302.16
1558,1558,Gift Card,93.14
1559,1559,Credit Card,213.52
1560,1560,Gift Card,418.62
1561,1561,Credit Card,36.83
1562,1562,Gift Card,96.95
1563,1563,Credit Card,55.02
1564,1564,Paypal,751.71
1565,1565,Paypal,264.84
1566,1566,Paypal,646.23
1567,1567,Paypal,362.76
1568,1568,Paypal,846.45
1569,1569,Gift Card,11.07
1570,1570,Paypal,582.24
1571,1571,Paypal,521.04
1572,1572,Gift Card,362.76
1573,1573,Gift Card,94.75
1574,1574,Paypal,119.66
1575,1575,Paypal,156.7
1576,1576,Paypal,62.81
1577,1577,Gift Card,213.88
1578,1578,Paypal,316.84
1579,1579,Paypal,220.23
1580,1580,Gift Card,483.3
1581,1581,Gift Card,233.66
1582,1582,Gift Card,660.18
1583,1583,Gift Card,127.24
1584,1584,Gift Card,139.71
1585,1585,Gift Card,73.66
1586,1586,Gift Card,873.09
1587,1587,Gift Card,284.92
1588,1588,Gift Card,213.52
1589,1589,Credit Card,110.24
1590,1590,Paypal,377.74
1591,1591,Paypal,544.14
1592,1592,Credit Card,31.11
1593,1593,Gift Card,800.19
1594,1594,Paypal,748.44
1595,1595,Paypal,170.58
1596,1596,Gift Card,268.97
1597,1597,Gift Card,556.5
1598,1598,Gift Card,132.42
1599,1599,Gift Card,87.88
1600,1600,Credit Card,94.75
1601,1601,Paypal,498.96
1602,1602,Gift Card,646.23
1603,1603,Paypal,55.02
1604,1604,Paypal,189.5
1605,1605,Paypal,120.84
1606,1606,Gift Card,165.1
1607,1607,Gift Card,724.95
1608,1608,Credit Card,59.1
1609,1609,Paypal,533.46
1610,1610,Paypal,156.7
1611,1611,Credit Card,55.02
1612,1612,Gift Card,358.98
1613,1613,Credit Card,153.09
1614,1614,Paypal,301.34
1615,1615,Paypal,371.0
1616,1616,Credit Card,190.86
1617,1617,Paypal,158.42
1618,1618,Gift Card,118.2
1619,1619,Gift Card,80.52
1620,1620,Paypal,846.45
1621,1621,Paypal,117.28
1622,1622,Paypal,118.2
1623,1623,Gift Card,316.84
1624,1624,Paypal,245.56
1625,1625,Gift Card,33.81
1626,1626,Gift Card,153.06
1627,1627,Credit Card,93.14
1628,1628,Gift Card,90.91
1629,1629,Credit Card,118.2
1630,1630,Gift Card,475.26
1631,1631,Paypal,134.84
1632,1632,Credit Card,158.42
1633,1633,Gift Card,206.85
1634,1634,Gift Card,101.43
1635,1635,Paypal,498.96
1636,1636,Gift Card,181.6
1637,1637,Gift Card,397.26
1638,1638,Gift Card,264.84
1639,1639,Paypal,660.18
1640,1640,Credit Card,537.94
1641,1641,Paypal,66.39
1642,1642,Gift Card,269.68
1643,1643,Gift Card,94.86
1644,1644,Credit Card,313.4
1645,1645,Credit Card,339.24
1646,1646,Gift Card,697.32
1647,1647,Gift Card,498.96
1648,1648,Paypal,115.49
1649,1649,Gift Card,59.1
1650,1650,Credit Card,465.62
1651,1651,Credit Card,162.68
1652,1652,Gift Card,546.99
1653,1653,Gift Card,51.02
1654,1654,Paypal,537.94
1655,1655,Credit Card,85.05
1656,1656,Gift Card,491.12
1657,1657,Paypal,269.68
1658,1658,Paypal,6.63
1659,1659,Credit Card,125.62
1660,1660,Paypal,546.5
1661,1661,Paypal,498.84
1662,1662,Gift Card,239.32
1663,1663,Paypal,458.86
1664,1664,Gift Card,53.68
1665,1665,Paypal,284.25
1666,1666,Gift Card,131.12
1667,1667,Paypal,479.4
1668,1668,Credit Card,263.64
1669,1669,Paypal,188.87
1670,1670,Gift Card,55.02
1671,1671,Credit Card,131.12
1672,1672,Paypal,188.43
1673,1673,Credit Card,100.93
1674,1674,Paypal,125.62
1675,1675,Gift Card,272.73
1676,1676,Paypal,511.74
1677,1677,Credit Card,453.24
1678,1678,Credit Card,873.36
1679,1679,Credit Card,78.36
1680,1680,Paypal,302.79
1681,1681,Paypal,78.36
1682,1682,Paypal,564.3
1683,1683,Gift Card,119.06
1684,1684,Gift Card,37.4
1685,1685,Paypal,291.03
1686,1686,Gift Card,273.25
1687,1687,Gift Card,888.39
1688,1688,Paypal,51.02
1689,1689,Credit Card,100.93
1690,1690,Paypal,93.33
1691,1691,Credit Card,697.32
1692,1692,Paypal,730.44
1693,1693,Gift Card,102.61
1694,1694,Paypal,291.12
1695,1695,Gift Card,138.45
1696,1696,Credit Card,80.56
1697,1697,Paypal,544.8
1698,1698,Paypal,491.12
1699,1699,Paypal,519.24
1700,1700,Paypal,37.5
1701,1701,Credit Card,120.84
1702,1702,Credit Card,404.52
1703,1703,Credit Card,63.62
1704,1704,Credit Card,205.22
1705,1705,Paypal,59.1
1706,1706,Credit Card,102.61
1707,1707,Credit Card,190.86
1708,1708,Credit Card,11.07
1709,1709,Paypal,418.62
1710,1710,Credit Card,78.36
1711,1711,Gift Card,888.39
1712,1712,Gift Card,245.56
1713,1713,Paypal,159.21
1714,1714,Credit Card,66.39
1715,1715,Credit Card,19.89
1716,1716,Gift Card,46.57
1717,1717,Gift Card,279.08
1718,1718,Paypal,318.42
1719,1719,Credit Card,358.98
1720,1720,Credit Card,175.76
1721,1721,Gift Card,220.94
1722,1722,Gift Card,177.3
1723,1723,Credit Card,96.74
1724,1724,Credit Card,26.99
1725,1725,Credit Card,226.16
1726,1726,Paypal,662.82
1727,1727,Gift Card,730.44
1728,1728,Gift Card,127.8
1729,1729,Paypal,55.3
1730,1730,Paypal,40.28
1731,1731,Paypal,213.52
1732,1732,Credit Card,31.11
1733,1733,Credit Card,33.21
1734,1734,Credit Card,80.97
1735,1735,Gift Card,53.68
1736,1736,Gift Card,302.16
1737,1737,Gift Card,700.98
1738,1738,Paypal,660.18
1739,1739,Gift Card,51.02
1740,1740,Paypal,249.48
1741,1741,Credit Card,441.88
1742,1742,Credit Card,819.75
1743,1743,Credit Card,553.9
1744,1744,Gift Card,339.24
1745,1745,Gift Card,268.97
1746,1746,Paypal,363.2
1747,1747,Credit Card,483.3
1748,1748,Credit Card,123.0
1749,1749,Paypal,166.28
1750,1750,Credit Card,48.38
1751,1751,Gift Card,291.12
1752,1752,Gift Card,117.28
1753,1753,Credit Card,250.57
1754,1754,Credit Card,888.39
1755,1755,Credit Card,92.3
1756,1756,Gift Card,189.72
1757,1757,Gift Card,132.42
1758,1758,Gift Card,113.08
1759,1759,Paypal,48.38
1760,1760,Paypal,37.5
1761,1761,Credit Card,291.12
1762,1762,Credit Card,90.91
1763,1763,Credit Card,134.84
1764,1764,Paypal,564.3
1765,1765,Credit Card,440.46
1766,1766,Credit Card,92.3
1767,1767,Paypal,521.04
1768,1768,Gift Card,332.25
1769,1769,Credit Card,453.24
1770,1770,Credit Card,226.16
1771,1771,Credit Card,544.8
1772,1772,Paypal,215.41
1773,1773,Credit Card,260.52
1774,1774,Credit Card,206.85
1775,1775,Credit Card,119.06
1776,1776,Gift Card,250.57
1777,1777,Paypal,123.0
1778,1778,Paypal,264.84
1779,1779,Gift Card,846.45
1780,1780,Gift Card,151.08
1781,1781,Paypal,284.92
1782,1782,Paypal,166.28
1783,1783,Credit Card,118.2
1784,1784,Credit Card,66.39
1785,1785,Credit Card,473.26
1786,1786,Credit Card,368.46
1787,1787,Paypal,159.21
1788,1788,Gift Card,465.04
1789,1789,Paypal,440.12
1790,1790,Paypal,184.23
1791,1791,Credit Card,220.48
1792,1792,Gift Card,165.1
1793,1793,Paypal,159.21
1794,1794,Gift Card,87.88
1795,1795,Paypal,59.53
1796,1796,Credit Card,117.28
